,0,1,2
643,12,1일 전,"[['고집132\n\n성수본점\n제주숙성 ', '망치갈비 원래는\n도끼갈비를 먹으려 했으나 품절이었다 이집은 ', '고기 와 ', '명란 을 ', '와사비 와 같이 싸먹는다 명란이랑 고기 같이 먹는 건 처음이었다. 근데 맛이 일품이었다 한판에 2인분이고 양도 괜찮았다\n', '계란찜 은 서비스로 주셨는데 영상에 보다시피 완죤 ', '카스테라 같고 맛났다. ', '막국수 도 시켰는데 이건 그냥저냥 먹을 만 ㅋㅋ\n메인이 아주 괜찮았어서 또 갈꺼다\n1일\nrreal_taste\n🥩🥩🥩\n\n', '서울 ', '성수동 ', '성수동맛집 ', '뚝섬 ', '뚝섬맛집 ', '서울숲 ', '서울숲맛집 ', '갈비 ', '삼겹살 ', '돼지고기 ', '숙성 ', '셀카 ', '먹스타그램 ', '선팔 ', 'meat ', 'foodstagram ', 'pork ', 'selca '], 'f4f']"
644,21,1일 전,"[['corea ', 'seoulcity ', '사진작가 ', 'seul ', 'livinginkorea ', 'seoullovers ', 'seoulkorea ', 'seoultravel ', 'explorekorea ', 'koreaculture ', '주말산책 ', 'koreastyle ', 'seoulphotography ', '서울그램 ', '서울숲 ', 'korealife ', '성수 ', '성수동 ', 'koreastreet ', 'koreablogger ', 'lifeinseoul ', '성수동맛집 ', 'seongsudong ', '주말그램 ', 'koreatravel ', 'seoulforest ', '서울카페추천 ', '서울카페투어 ', 'seongsu '], 'seoulcafe']"
645,158,1일 전,"[['무식당', '성수맛집', '성수동맛집', '뚝섬역맛집', '서울숲맛집', '먹팔', '성수회식 ', '성동구고기맛집 ', '서울숲역고기맛집 ', '성수고기맛집 ', '성수맛집추천 '], '먹팔소통']"
646,22,1일 전,"[['corea ', 'seoulcity ', '사진작가 ', 'seul ', 'livinginkorea ', 'seoullovers ', 'seoulkorea ', 'seoultravel ', 'explorekorea ', '성수카페 ', '성수카페거리 ', 'koreastyle ', 'seoulphotography ', '서울그램 ', '서울숲 ', 'korealife ', '성수 ', '성수동 ', 'koreastreet ', '성수카페추천 ', 'lifeinseoul ', '성수동맛집 ', 'seongsudong ', '성수동카페 ', 'koreatravel ', 'seoulforest ', '서울카페추천 ', '서울카페투어 ', 'seongsu '], 'seoulcafe']"
647,161,1일 전,"[['고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
648,9,1일 전,"[['서울로인 ', '성수동맛집 ', '서울숲데이트 ', '서울숲 ', '성수동핫플 ', '도쿄등심 ', '불고기 ', '밀면 ', '고기 ', '한우 ', '소고기맛집 ', '먹스타그램 ', '좋반 '], '한식']"
649,134,1일 전,"[['화화담 와우\n스테이크 정식 꼭 먹고싶다 5시 도전!!!\n-\n-\n-\n-\n-\n', '성수역스테이크', '성수동맛집', '뚝섬역스테이크', '성수직장인맛집', '성수맛집', '성수맛집화화담', '성수동데이트', '화화담성수', '성수동핫플레이스'], '성수핫플']"
650,0,1일 전,"[[], '가장 먼저 ']"
651,13,1일 전,"[['파스트팔레트 ', '성수맛집추천 ', '성수와인 ', '성수데이트 ', '성수데이트코스 ', '성수카페 ', '성수브런치 ', '성수카페추천 ', '성수와인바추천 ', '성수동카페 ', '성수역카페 ', '서울숲카페 ', '서울숲와인바 ', '서울맛집 ', '성수동맛집 ', '성수맛집 ', '성수레스토랑 ', '성수루프탑 '], '서울숲루프탑']"
652,17,1일 전,"[['건대입구 ', '건대입구맛집 ', '건대입구카페 ', '뚝섬유원지 ', '뚝섬유원지맛집 ', '뚝섬유원지카페 ', '계탄집 ', '성수 ', '성수동맛집 ', '성수동카페 ', '압구정로데오 ', '압구정로데오맛집 ', '압구정로데오카페 ', '청담 ', '청담맛집 ', '청담카페 ', '청담동미용실 ', '휴지기탈모 ', '휴지기 ', '가을탈모 ', '가을두피 ', '날씨 ', '가을날씨 ', '가을두피 ', '오징어게임 ', '대체공휴일 ', '선팔하면맞팔 ', '선팔 ', '맞팔 ', '맞팔해요 '], '맞팔환영']"
653,29,9월 17일,"[[], '좋아요 29개']"
654,29,9월 15일,"[['모어룸 '], '무료배송']"
655,24,9월 7일,"[[], '모어룸']"
656,10,1일 전,"[[], '좋아요 10개']"
657,124,1일 전,"[['성수동맛집\n', '미도인\n이런곳이 맛집이지. 음식을 아는곳이다 진짜!\n.\n.\n.\n.\n', '뚝섬맛집', '성수역맛집추천', '서울숲맛집', '서울숲데이트', '성수맛집미도인', '꼭가야하는곳', '미도인성수'], '성수맛집']"
658,0,1일 전,"[[], 'lecomme___']"
659,4,1일 전,"[['사위식당\n.\n.\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
660,204,1일 전,"[['성수맛집 ', '성수동맛집 ', '성수역맛집 ', '성수고기집 ', '성수동고기집 ', '성수동데이트 ', '성수동핫플 ', '성수동고기집추천 ', '성수동데이트코스 ', '성수동회식장소 ', '성수회식장소 ', '성수핫플 ', '성수동핫플 '], '직화삼곱']"
661,32,1일 전,"[['피자 ', 'pizza ', '샐러드 ', 'salad ', 'coffee\n', '디저트 ', 'dessert ', '성수동맛집 ', '뚝섬맛집\n', '먹스타맞팔 ', '맛집 ', '먹팔 ', '맛집투어 ', '인친 ', '인친환영 ', 'food '], 'foodstagram']"
662,0,1일 전,"[['커피스타그램 ', '카페스타그램\n', '커피 ', '카페 ', '카페투어 ', '성수 ', '성수동\n', '성수카페 ', '성수동카페 ', '힙한카페\n', '핫플 ', '핫플레이스 ', '힙플레이스\n', '일상 ', '좋아요 ', '브루잉 ', '원두납품', '납품문의\n', '커피맛집 ', '성수맛집 ', '성수동맛집\n', 'coffee ', 'cafe ', 'cafetour\n', 'specialtycoffee ', 'brewing\n', 'like'], 'latteart']"
663,15,1일 전,"[['서울 ', '성수 '], '바이레인 (택배 ❌)']"
664,200,1일 전,"[['진작다이닝 🧡 둘이 가서 메뉴 3개 뽀개고 배터지는 줄 알았음 🐷 근데 ', '후토마키 도 먹고 싶다 ', '돈카츠 도 먹고 싶고 ', '대창덮밥 도 먹고 싶은 걸 어떡해 🤣 하이볼 한잔도 캬아~ 🍹\n.\n', '성수동맛집 ', '성수 ', '성수맛집 ', '성수동핫플레이스 ', '성수데이트 ', '맛집투어 ', '쩝쩝박사 ', '먹스타 '], '일상소통그램']"
665,123,1일 전,"[['안녕베트남\n맛은 물론이고 인테리어 취향까지 내심장 뿌셔\u200d♀️\u200d♀️\n오늘 쌀국수, 분짜, 반쎄오 한번에 다 뿌시고 와야되는데..\n여기에 다양한 동남아 맥주까지 꿀조합\n샤로수길에 간다고 무조건 가야할 곳\n\n', '샤로수길\n', '샤로수길맛집\n', '서울대입구역맛집\n', '신림역맛집\n', '반쎄오맛집\n', '쌀국수맛집\n', '분짜맛집\n'], '성수동맛집']"
666,124,1일 전,"[['안녕베트남\n이쁘기만 한게 아니라 음식도 개꿀맛bb\n베트남 현지에서 먹는듯한 ', '반쎄오\n구운야채와 버터향 가득 소고기까지 ', '보느엉 JMT\n샤로수길로 베트남 여행가자\n\n', '샤로수길\n', '샤로수길맛집\n', '서울대입구역맛집\n', '신림역맛집\n', '반쎄오맛집\n', '쌀국수맛집\n', '분짜맛집\n'], '성수동맛집']"
667,24,1일 전,"[['corea ', 'seoulcity ', '사진작가 ', 'seul ', 'livinginkorea ', 'seoullovers ', 'seoulkorea ', 'seoultravel ', 'explorekorea ', 'koreaculture ', '피자맛집 ', 'koreastyle ', 'seoulphotography ', '서울그램 ', '서울숲 ', 'korealife ', '성수 ', '성수동 ', 'koreastreet ', 'koreablogger ', 'lifeinseoul ', '성수동맛집 ', 'seongsudong ', '성수동카페 ', 'koreatravel ', 'seoulforest ', '서울카페추천 ', '서울카페투어 ', 'seongsu '], 'seoulcafe']"
668,9,1일 전,"[['한남동맛집 ', '황금동맛집 ', '불로동맛집 ', '삼성동맛집 ', '해운대술집 ', '수성못브런치 ', '서울숲맛집 ', '아난티 ', '해운대맛집 ', '앞산카페 ', '센텀맛집 ', '도산공원맛집 ', '수성못맛집 ', '센텀신세계 ', '대구신세계 ', '나인원한남 ', '시그니엘부산 ', '파라다이스호텔 ', '해운대맛집 ', '파크하얏트부산 ', '청담보메 ', '삼산동맛집 ', '성수동맛집 ', '대구맛집 ', '서울신라호텔 ', '한남동브런치 ', '아난티코브 '], '청담동맛집']"
669,161,1일 전,"[['고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
670,8,1일 전,"[['한남동맛집 ', '황금동맛집 ', '불로동맛집 ', '삼성동맛집 ', '해운대술집 ', '수성못브런치 ', '서울숲맛집 ', '아난티 ', '해운대맛집 ', '앞산카페 ', '센텀맛집 ', '도산공원맛집 ', '수성못맛집 ', '센텀신세계 ', '대구신세계 ', '나인원한남 ', '시그니엘부산 ', '파라다이스호텔 ', '해운대맛집 ', '파크하얏트부산 ', '청담보메 ', '삼산동맛집 ', '성수동맛집 ', '대구맛집 ', '서울신라호텔 ', '한남동브런치 ', '아난티코브 '], '청담동맛집']"
671,15,1일 전,"[[], '좋아요 15개']"
672,115,1일 전,"[['안녕베트남 쌀국수, 분짜, 반쎄오 조합 너무 맛있잖아\n오늘도 내일도 계속 갈래!!\n\n', '샤로수길\n', '샤로수길맛집\n', '서울대입구역맛집\n', '신림역맛집\n', '반쎄오맛집\n', '쌀국수맛집\n', '분짜맛집\n'], '성수동맛집']"
673,19,1일 전,"[['고객님리뷰감사드려용❤️❤️❤️❤️❤️\n안녕하세요 소곱창전골 전문점 버릴게없""소"" 입니다‼️\n소중한 리뷰 감사합니다🤩🤩\n저희 매장을 이용해주신 고객님들, 리뷰 작성해주신 분들, 오픈축하해주신 분들 정말 감사합니다‼️‼️♥️\n\n🔺실속 곱창전골: 18,000\n🔺소곱창전골: 28,000\n🔺소곱창 모둠전골: 28,000\n🔺누룽지 소곱창전골: 30,000\n🔺누룽지 소곱창모둠전골: 30,000\n\n▫️항상 정성을 다하겠습니다.▫️\n\n🔊2021.08.20 OPEN\n◽️광진구 광나루로361 (동양파라곤1단지, 지하1층)\n◽️포장 / 배달 가능🛵\n\n', '소곱창 ', '소곱창전골 ', '소곱창전골맛집 ', '누룽지\n', '성수동맛집 ', '광진구맛집 ', '장안동맛집 ', '용답동맛집\n', '건대맛집 ', '군자맛집 ', '어린이대공원맛집\n', '성수동맛집 ', '자양동맛집 ', '광장동맛집 ', '구의동맛집\n', '포장가능👌 ', '배달가능🚀\n', '자영업자화이팅 ', '코로나19물러가라\n', '리뷰이벤트 ', '리뷰사랑❤️ '], '리뷰사진감사해요♥️']"
674,0,1일 전,"[['카린지 '], '성수 @karinji_present']"
675,68,1일 전,"[[], '반하다커넥트🦐']"
676,131,1일 전,"[['화화담 왜 핫플인지 알거 같은..이런데는 소문 안났으면 좋겠다..ㅎㅎ\n', '수비드미드나잇스테이크', '곱창쌀국수', '성수맛집', '오육쌀국수', '레트로감성', '성수동맛집', '성수맛집화화담', '분위기좋은', '화화담성수'], '성수스테이크맛집']"
677,22,1일 전,"[['소인수곱창\n.\n.\n.\n.\n.\n', '성수동맛집', '곱창맛집', '양밥맛집', '곱창전골맛집'], '곱창에한잔🍺']"
678,34,1일 전,"[[], '좋아요 34개']"
679,28,1일 전,"[['낫벗썸판매중)\n▫️\n▫️\n🎄노래와 함께 사다리가 위 아래로 움직입니닷😊\n🎄트리에는 불이 반짝><\n🎄트리 윗부분 수술 흔적이 있어요.. 잘 보이지는 않지만 가~까~이 보면 선이 살짝 보여요! 상세컷은 문의주세요\U0001f972\n🎄멜로디 종류는 4가지!\n▫️\n▫️\n💸10마넌!!\n▫️\n📩 문의는 DM 주세요 ୧( “̮ )୨✧\n▫️\n👀 더 많은 상품 구경 👉🏻 ', '낫벗썸판매중 ♡\n▫️\n▫️\n', '낫띵벗썸띵 ', '낫벗썸 ', '성수동 ', '성수동핫플 ', '성수동맛집 ', '빈티지샵 ', '빈티지토이샵 ', '캐릭터샵 ', '월레스와그로밋 ', '디즈니 ', '소품샵 ', '빈티지소품 ', '미키마우스 ', '토이샵 ', '스누피 ', '월레스와그로밋피규어 ', '그로밋피규어 ', '월레스와그로밋굿즈 ', '월레스인형 ', '도우보이 ', '그로밋인형 ', '월레스와그로밋덕후 ', '캐릭터인형 ', '월레스와그로밋피규어 ', '그로밋피규어 ', '심슨명언 ', '오르골 ', '그로밋피규어 '], '성수소품샵']"
680,49,1일 전,"[[], '좋아요 49개']"
681,165,1일 전,"[['미도인 성수동에서 그렇게 맛있다고들 해서 먹어보고 왔습니다.\n와우~ 데이트나 소개팅 장소 음식은 사진에서 보이는 것보다 더 맛있음\n가격도 저렴해서 자주 갈거 같네요~^^\n', '성수400등심스테이크덮밥', '미도인성수', '성수스테이크', '성수맛집', '스테이크맛집', '성수맛집미도인', '성수동맛집', '성수스테이크맛집', '서울숲데이트'], '성수역맛집']"
682,4,1일 전,"[['고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
683,56,1일 전,"[[], '좋아요 56개']"
684,0,이 게시물에 대한 댓글 기능이 제한되었습니다.,"[[], '조회 5회']"
685,60,1일 전,"[[], '좋아요 60개']"
686,59,1일 전,"[['hdd성수\n', '성수동\n\n무엇을 먹을까 고를 때마다 고민인 사람에게\n반반이라는 천국이 😋\n\n', '성수동맛집\n'], 'haveadeliciousday']"
687,6,1일 전,"[['성수동맛집 ', '성수맛집 ', '성돈 ', '성수돈부리 ', '성수동화로구이 ', '성수동야키니쿠 '], '먹스타그램']"
688,35,1일 전,"[['사진창고\n이름이 ', '성돈 으로 바뀌었네요 :)\n\n', '돈부리 맛있어요 😆\n', '성수동맛집 ', '성수맛집 ', '성수돈부리 ', '성수동화로구이 ', '성수동야키니쿠 '], '먹스타그램']"
689,10,1일 전,"[['사위식당\n', '낙곱새', '성수동맛집 ', '성수동 ', '서울숲맛집 ', '서울숲 ', '데일리 ', 'jmt', '성수역맛집', '성수맛집 ', '성수동카페 ', '맛점 ', '맛저 ', '성수동핫플레이스', 'seoul ', '성수동데이트 ', '건대맛집 ', '일상 ', '포장 ', '갬성 ', '성수동카페거리 '], '성수동맛집사위식당']"
690,21,1일 전,"[['엘더버거 ', '엘더버거성수 ', '엘더버거🍔 ', '성수동맛집 ', '성수동수제버거 ', '성수동햄버거 ', '햄버거맛집 ', '서울햄버거맛집 ', '서울수제버거맛집 ', '서울숲맛집 ', '서울숲수제버거 ', '먹팔 ', '먹팔맞팔 ', 'instafood ', '먹스타그램 ', '먹스타맞팔 ', '좋아요 ', '팔로우 ', '선팔하면맞팔 ', 'f4follow ', '서울맛집 ', '팔로우환영 '], '팔로우해요']"
691,2,1일 전,"[[], '좋아요 2개']"
692,317,1일 전,"[[], '좋아요 317개']"
693,283,1일 전,"[[], '좋아요 283개']"
694,38,1일 전,"[['성수동\n', '성수동맛집\n', '성수카츠\n', 'ㅅㅅㅋㅊ\n', '돈까스\n', '로스카츠정식\n', '히레카츠정식\n', '불토\n'], '먹고보자']"
695,29,1일 전,"[['성수동까페 ', '성수동맛집 '], '서울숲맛집']"
696,248,1일 전,"[[], '트위드반바지 블랙 컬러 그리고 같이 코디된 니트 오늘 업뎃되었습니다🙌🏻']"
697,4,1일 전,"[['고집132성수본점\n.\n.\n.\n', '성수동맛집고집132 ', '성수동맛집 ', '성수맛집 ', '뚝섬맛집 ', '서울숲맛집 ', '한양대맛집 ', '성수동핫플레이스 ', '성수동데이트 ', '성수동술집 ', '성수동밥집 ', '성수동고기집 '], '고집132']"
698,32,1일 전,"[['헤비스테이크 ', '성수동맛집 ', '점심메뉴 '], '뚝섬역맛집']"
699,7,1일 전,"[['암암리 ', '암암리성수 ', '암암리서울숲 ', '성수동맛집 ', '서울숲맛집 ', '서울숲맛집\n', '서울숲길맛집 ', '암암리고추비빔밥 ', '암암리고추만두국 ', '암암리고추만둣국\n', '고추비빔밥 ', '고추만두국 ', '고추만둣국 ', '성수동 ', '서울숲 ', '서울숲길 ', '성수동핫플레이스 '], '서울숲핫플레이스']"
700,11,1일 전,"[['성수동카페 ', '뚝섬역카페 ', '서울숲카페 ', '이벤트대관 ', '곰돌이마들렌 ', '레몬에이드 ', '성수동맛집 ', '성수동디저트 ', '성수동 ', '성수카페 ', '레몬미니케이크 ', '얼그레이자몽파운드 ', '미니디저트 ', '성수동구움과자 ', '성수동생카 ', '라즈베리크럼블 ', '샌드위치성수 ', '성수동샌드위치 ', '민초브라우니 ', '성수동민트초코브라우니 ', '민트초코브라우니 ', '로투스브라우니치즈케이크 ', '로투스치케 ', '로투스치케성수동 ', '포토케이크제작 ', '해찬케이크 ', '마크케이크 '], '성수동케이크맛집']"
701,27,1일 전,"[['르살롱오\n', '수제디저트\n', '애프터눈티\n', '디저트카페\n', '티살롱\n', '성수동맛집\n', '서울숲\n', '서울숲카페\n', '뚝섬카페\n', '사진맛집\n', '포토존카페\n', '성수카페거리\n'], '성수카페그램']"
